2024-06-01,Monitor,1056.55,Kolkata,CUST00562,1
2024-10-10,Headphones,2193.25,Hyderabad,CUST00994,4
2024-08-30,Scanner,159.82,Pune,CUST00617,1
2024-06-23,Webcam,4013.56,Pune,CUST00321,2
2024-01-24,Scanner,4159.71,Ahmedabad,CUST00827,3
2024-03-01,Mouse,1986.98,Chennai,CUST00577,1
2024-12-12,Mouse,2594.9,Hyderabad,CUST00399,4
2024-06-03,Monitor,1900.33,Hyderabad,CUST00252,4
2024-12-26,Mouse,222.27,Chennai,CUST00790,3
2024-08-31,Webcam,3463.36,Kolkata,CUST00088,4
2024-11-10,Webcam,2404.62,Pune,CUST00832,5
2024-05-07,Keyboard,4125.91,Hyderabad,CUST00818,5
2024-05-26,Mouse,3583.75,Pune,CUST00123,2
2024-12-25,Headphones,4970.7,Ahmedabad,CUST00596,4
2024-12-31,Headphones,2421.35,Bangalore,CUST00035,5
2024-07-28,Laptop,1894.11,Bangalore,CUST00381,5
2024-02-20,Mouse,3028.44,Chennai,CUST00739,1
2024-06-10,Scanner,4028.48,Kolkata,CUST00172,4
2024-11-25,Keyboard,1401.67,Ahmedabad,CUST00040,2
2024-05-16,Keyboard,1248.68,Ahmedabad,CUST00077,4
2024-08-09,Mouse,4608.34,Ahmedabad,CUST00839,4
2024-11-04,Webcam,1792.85,Pune,CUST00377,2
2024-03-30,Headphones,2183.66,Kolkata,CUST00607,3
2024-11-02,Webcam,2771.7,Pune,CUST00200,2
2024-07-11,Monitor,1536.54,Kolkata,CUST00044,2
2024-10-24,Monitor,2404.46,Bangalore,CUST00499,1
2024-08-23,Laptop,1375.64,Mumbai,CUST00876,3
2024-07-20,Printer,3929.0,Ahmedabad,CUST00809,5
2024-02-24,Monitor,4619.37,Chennai,CUST00965,5
2024-06-11,Headphones,4207.63,Mumbai,CUST00753,3
2024-09-02,Laptop,635.1,Kolkata,CUST00475,1
2024-10-26,Keyboard,1411.97,Mumbai,CUST00344,2
2024-02-11,Laptop,3156.98,Chennai,CUST00546,2
2024-08-26,Laptop,2629.4,Delhi,CUST00634,4
2024-08-21,Printer,4748.6,Chennai,CUST00782,4
2024-12-21,Monitor,267.71,Bangalore,CUST00288,1
2024-05-21,Scanner,3805.39,Mumbai,CUST00210,1
2024-08-24,Scanner,2702.53,Kolkata,CUST00196,3
2024-11-11,Headphones,4093.63,Ahmedabad,CUST00757,4
2024-05-27,Headphones,2130.06,Chennai,CUST00286,5
2024-10-25,Scanner,418.78,Kolkata,CUST00894,1
2024-03-02,Headphones,4899.65,Delhi,CUST00424,1
2024-11-19,Headphones,1996.96,Bangalore,CUST00983,4
2024-08-11,Webcam,3145.71,Kolkata,CUST00399,2
2024-03-05,Headphones,4465.75,Chennai,CUST00376,5
2024-05-04,Mouse,2297.01,Mumbai,CUST00381,5
2024-10-11,Printer,2606.09,Delhi,CUST00571,3
2024-11-30,Monitor,932.07,Chennai,CUST00772,3
2024-09-18,Mouse,3608.52,Pune,CUST00930,3
2024-03-08,Scanner,911.06,Bangalore,CUST00166,3
2024-01-11,Scanner,936.57,Hyderabad,CUST00150,2
2024-07-09,Keyboard,1779.1,Pune,CUST00756,5
2024-09-18,Monitor,3217.82,Chennai,CUST00560,1
2024-12-11,Printer,2282.3,Bangalore,CUST00386,3
2024-07-23,Webcam,1980.85,Pune,CUST00966,4
2024-03-08,Webcam,3716.11,Delhi,CUST00490,5
2024-11-23,Scanner,443.51,Delhi,CUST00177,5
2024-02-15,Keyboard,1967.12,Pune,CUST00905,3
2024-02-04,Keyboard,2629.62,Hyderabad,CUST00169,3
2024-01-29,Printer,3256.63,Pune,CUST00636,5
2024-09-23,Printer,3216.06,Ahmedabad,CUST00444,5
2024-04-09,Scanner,3351.01,Kolkata,CUST00865,2
2024-05-25,Monitor,1911.36,Kolkata,CUST00335,3
2024-12-08,Printer,897.04,Mumbai,CUST00873,2
2024-04-14,Webcam,2246.89,Kolkata,CUST00948,3
2024-01-19,Keyboard,2817.94,Kolkata,CUST00223,1
2024-09-17,Monitor,4423.54,Bangalore,CUST00305,4
2024-05-27,Keyboard,2865.96,Mumbai,CUST00866,2
2024-07-12,Keyboard,4983.56,Mumbai,CUST00723,2
2024-01-08,Keyboard,367.39,Ahmedabad,CUST00228,5
2024-03-21,Scanner,297.64,Bangalore,CUST00341,1
2024-03-17,Scanner,2394.42,Bangalore,CUST00089,2
2024-09-04,Monitor,4141.02,Pune,CUST00266,2
2024-08-28,Mouse,4675.26,Kolkata,CUST00825,4
2024-08-18,Webcam,4354.42,Ahmedabad,CUST00130,2
2024-05-15,Keyboard,3410.88,Bangalore,CUST00755,5
2024-12-23,Mouse,3636.57,Bangalore,CUST00738,1
2024-12-22,Laptop,3617.5,Chennai,CUST00961,1
2024-10-15,Webcam,3439.1,Delhi,CUST00287,1
2024-09-24,Scanner,1886.59,Hyderabad,CUST00249,4
2024-06-29,Keyboard,2548.6,Hyderabad,CUST00879,3
2024-12-25,Headphones,3523.6,Chennai,CUST00280,1
2024-12-20,Mouse,912.95,Chennai,CUST00342,3
2024-05-23,Mouse,2204.45,Pune,CUST00331,2
2024-03-12,Keyboard,2708.89,Delhi,CUST00678,4
2024-06-18,Printer,4694.18,Mumbai,CUST00708,5
2024-04-16,Monitor,3268.32,Kolkata,CUST00104,5
2024-07-11,Keyboard,371.32,Pune,CUST00260,3
2024-09-09,Webcam,4028.62,Delhi,CUST00312,4
2024-08-04,Monitor,3810.8,Pune,CUST00287,3
2024-06-24,Headphones,410.4,Kolkata,CUST00638,4
2024-01-27,Keyboard,3734.65,Hyderabad,CUST00322,3
2024-01-27,Monitor,1480.21,Bangalore,CUST00496,2
2024-04-03,Headphones,4887.22,Bangalore,CUST00791,1
2024-02-03,Monitor,4998.31,Delhi,CUST00924,1
2024-12-26,Mouse,212.29,Pune,CUST00280,4
2024-09-10,Printer,3847.71,Mumbai,CUST00159,3
2024-02-29,Webcam,265.53,Mumbai,CUST00437,1
2024-02-29,Printer,3222.6,Pune,CUST00012,1
2024-10-15,Printer,4247.53,Chennai,CUST00779,4
2024-02-10,Printer,1176.62,Ahmedabad,CUST00404,3
2024-03-25,Monitor,873.56,Mumbai,CUST00581,2
2024-12-31,Monitor,3621.58,Chennai,CUST00588,5
2024-05-26,Scanner,1812.01,Hyderabad,CUST00504,3
2024-08-12,Webcam,1126.41,Pune,CUST00558,3
2024-08-02,Monitor,2731.18,Pune,CUST00257,1
2024-02-04,Monitor,4113.51,Mumbai,CUST00639,4
2024-12-25,Monitor,3774.77,Chennai,CUST00659,5
2024-05-08,Scanner,3181.81,Pune,CUST00527,1
2024-05-09,Scanner,1708.01,Mumbai,CUST00865,5
2024-01-03,Keyboard,2624.35,Ahmedabad,CUST00798,1
2024-11-01,Keyboard,4136.18,Pune,CUST00921,5
2024-10-26,Mouse,3997.51,Ahmedabad,CUST00322,4
2024-08-26,Laptop,1684.84,Kolkata,CUST00409,1
2024-03-01,Keyboard,3096.13,Delhi,CUST00461,1
2024-12-20,Monitor,3211.19,Bangalore,CUST00025,2
2024-05-30,Printer,3914.09,Hyderabad,CUST00005,3
2024-07-22,Laptop,4377.59,Hyderabad,CUST00341,4
2024-06-17,Laptop,2817.55,Delhi,CUST00310,1
2024-11-29,Printer,4153.11,Bangalore,CUST00521,1
2024-11-11,Monitor,1496.79,Mumbai,CUST00159,1
2024-11-28,Mouse,1817.83,Pune,CUST00125,1
2024-02-08,Scanner,2459.34,Delhi,CUST00022,2
2024-11-22,Headphones,1199.59,Hyderabad,CUST00569,1
2024-05-29,Printer,4757.02,Mumbai,CUST00547,4
2024-11-03,Webcam,504.9,Chennai,CUST00898,5
2024-10-30,Laptop,3476.77,Delhi,CUST00751,4
2024-06-28,Laptop,339.32,Hyderabad,CUST00016,1
2024-04-26,Laptop,686.19,Pune,CUST00176,1
2024-12-23,Headphones,4461.01,Bangalore,CUST00980,5
2024-09-04,Laptop,843.72,Hyderabad,CUST00492,5
2024-11-10,Headphones,817.57,Mumbai,CUST00671,5
2024-09-08,Webcam,1369.27,Bangalore,CUST00373,1
2024-09-05,Monitor,216.51,Pune,CUST00622,4
2024-05-07,Headphones,2866.76,Mumbai,CUST00133,4
2024-03-03,Headphones,2648.15,Ahmedabad,CUST00216,3
2024-07-21,Headphones,3835.33,Hyderabad,CUST00616,5
2024-08-22,Laptop,724.34,Chennai,CUST00269,4
2024-04-07,Scanner,3842.42,Mumbai,CUST00741,5
2024-02-05,Scanner,267.49,Delhi,CUST00455,1
2024-12-16,Scanner,446.08,Kolkata,CUST00504,4
2024-05-03,Printer,2842.02,Kolkata,CUST00664,4
2024-09-02,Monitor,4370.01,Delhi,CUST00600,4
2024-01-16,Monitor,1951.4,Ahmedabad,CUST00412,4
2024-02-04,Webcam,4670.77,Hyderabad,CUST00542,2
2024-10-03,Laptop,327.57,Pune,CUST00915,2
2024-02-16,Keyboard,408.05,Chennai,CUST00292,2
2024-05-30,Monitor,1433.04,Mumbai,CUST00058,4
2024-05-11,Webcam,4990.67,Chennai,CUST00831,2
2024-02-04,Webcam,4645.35,Bangalore,CUST00243,1
2024-12-06,Laptop,4457.97,Chennai,CUST00436,3
2024-01-19,Printer,2893.04,Bangalore,CUST00606,2
2024-08-28,Mouse,4335.53,Chennai,CUST00833,5
2024-01-08,Keyboard,3551.12,Ahmedabad,CUST00477,3
2024-03-28,Scanner,603.06,Hyderabad,CUST00696,4
2024-11-26,Printer,1601.14,Hyderabad,CUST00043,5
2024-07-03,Keyboard,4855.33,Kolkata,CUST00969,2
2024-06-09,Webcam,3920.21,Delhi,CUST00662,1
2024-05-29,Webcam,1152.47,Chennai,CUST00794,3
2024-04-02,Monitor,2426.39,Mumbai,CUST00298,3
2024-07-22,Mouse,3360.34,Pune,CUST00827,3
2024-07-16,Monitor,3849.06,Hyderabad,CUST00919,1
2024-06-14,Monitor,3100.22,Kolkata,CUST00884,1
2024-02-25,Monitor,2759.85,Hyderabad,CUST00665,4
2024-09-27,Webcam,2652.69,Bangalore,CUST00278,4
2024-08-18,Headphones,4368.74,Pune,CUST00727,1
2024-01-30,Webcam,4522.3,Hyderabad,CUST00783,2
2024-05-19,Headphones,1464.58,Pune,CUST00490,5
2024-08-03,Laptop,3485.49,Ahmedabad,CUST00387,5
2024-07-02,Mouse,2303.06,Ahmedabad,CUST00215,5
2024-01-19,Webcam,2632.28,Chennai,CUST00991,4
2024-08-03,Keyboard,1129.25,Bangalore,CUST00834,3
2024-07-22,Scanner,4254.47,Bangalore,CUST00322,1
2024-03-19,Monitor,3644.49,Pune,CUST00931,4
2024-01-30,Printer,4203.51,Ahmedabad,CUST00533,4
2024-08-12,Headphones,304.95,Pune,CUST00932,5
2024-02-02,Printer,1964.32,Delhi,CUST00024,5
2024-02-01,Scanner,3997.33,Bangalore,CUST00248,4
2024-12-17,Laptop,4573.03,Pune,CUST00469,1
2024-08-26,Monitor,4825.58,Chennai,CUST00581,5
2024-06-02,Scanner,1941.49,Mumbai,CUST00016,4
2024-01-27,Webcam,2617.31,Chennai,CUST00170,2
2024-07-02,Scanner,4514.63,Bangalore,CUST00241,5
2024-07-09,Monitor,1432.45,Kolkata,CUST00768,1
2024-12-04,Webcam,4007.42,Pune,CUST00728,4
2024-11-17,Headphones,4827.22,Delhi,CUST00262,4
2024-10-16,Monitor,4479.97,Delhi,CUST00870,1
2024-02-23,Monitor,1825.09,Mumbai,CUST00522,1
2024-05-08,Scanner,1942.84,Mumbai,CUST00821,3
2024-02-01,Headphones,1174.11,Hyderabad,CUST00100,2
2024-02-17,Webcam,3905.54,Ahmedabad,CUST00692,4
2024-03-23,Webcam,471.13,Pune,CUST00517,1
2024-07-18,Headphones,2045.16,Hyderabad,CUST00043,4
2024-04-08,Mouse,3122.87,Bangalore,CUST00180,5
2024-11-30,Webcam,4742.55,Ahmedabad,CUST00739,4
2024-11-23,Laptop,1545.27,Mumbai,CUST00248,4
2024-04-25,Mouse,3981.48,Hyderabad,CUST00810,5
2024-12-02,Headphones,4246.67,Mumbai,CUST00880,2
2024-07-29,Laptop,2884.59,Bangalore,CUST00804,4
2024-12-27,Webcam,4271.48,Delhi,CUST00400,4
2024-09-11,Monitor,3427.71,Hyderabad,CUST00748,4
2024-08-01,Printer,1696.94,Ahmedabad,CUST00939,5
2024-02-25,Scanner,1780.68,Hyderabad,CUST00149,4
2024-11-11,Mouse,4160.54,Delhi,CUST00464,5
2024-11-15,Headphones,2840.89,Kolkata,CUST00748,3
2024-05-06,Laptop,2846.47,Bangalore,CUST00117,5
2024-10-24,Laptop,2520.1,Pune,CUST00903,3
2024-10-10,Scanner,2226.42,Ahmedabad,CUST00317,4
2024-08-18,Printer,1263.95,Delhi,CUST00774,5
2024-01-27,Keyboard,3856.09,Pune,CUST00990,3
2024-04-23,Mouse,2707.16,Chennai,CUST00764,4
2024-07-29,Webcam,2832.12,Mumbai,CUST00440,5
2024-08-30,Monitor,420.53,Hyderabad,CUST00586,3
2024-02-01,Webcam,3438.76,Kolkata,CUST00810,3
2024-07-11,Laptop,4973.36,Ahmedabad,CUST00631,4
2024-01-16,Laptop,3523.1,Hyderabad,CUST00696,4
2024-11-18,Scanner,2755.92,Bangalore,CUST00136,1
2024-08-03,Scanner,3479.13,Ahmedabad,CUST00471,2
2024-07-02,Scanner,619.63,Pune,CUST00686,4
2024-08-20,Headphones,2275.37,Hyderabad,CUST00818,5
2024-06-24,Monitor,4937.24,Hyderabad,CUST00386,2
2024-08-23,Webcam,4363.0,Ahmedabad,CUST00386,5
2024-04-10,Printer,127.74,Kolkata,CUST00155,4
2024-12-29,Scanner,3474.01,Ahmedabad,CUST00210,3
2024-10-19,Webcam,1832.32,Bangalore,CUST00597,4
2024-03-25,Webcam,238.58,Hyderabad,CUST00471,4
2024-10-22,Mouse,1261.26,Bangalore,CUST00144,5
2024-03-03,Scanner,4006.0,Ahmedabad,CUST00939,4
2024-01-28,Printer,2203.48,Ahmedabad,CUST00994,1
2024-06-09,Printer,488.54,Hyderabad,CUST00549,1
2024-08-28,Printer,3019.91,Chennai,CUST00130,1
2024-11-21,Headphones,1372.62,Hyderabad,CUST00733,4
2024-11-09,Headphones,673.8,Hyderabad,CUST00786,4
2024-08-29,Webcam,4150.81,Mumbai,CUST00720,1
2024-05-31,Scanner,1618.3,Kolkata,CUST00233,4
2024-03-13,Monitor,4982.87,Kolkata,CUST00058,2
2024-02-17,Printer,2251.24,Bangalore,CUST00729,1
2024-05-10,Mouse,4582.99,Mumbai,CUST00887,5
2024-12-02,Monitor,2771.4,Kolkata,CUST00883,1
2024-02-13,Headphones,2251.11,Pune,CUST00819,4
2024-04-09,Keyboard,1022.05,Bangalore,CUST00626,2
2024-07-29,Keyboard,1539.91,Pune,CUST00166,5
2024-04-21,Monitor,2940.22,Mumbai,CUST00960,3
2024-12-28,Laptop,4334.48,Hyderabad,CUST00601,4
2024-08-07,Laptop,2348.81,Bangalore,CUST00522,5
2024-10-16,Laptop,4966.32,Pune,CUST00813,3
2024-07-17,Headphones,4323.69,Mumbai,CUST00697,1
2024-01-11,Laptop,4099.28,Kolkata,CUST00681,2
2024-04-11,Mouse,4352.7,Bangalore,CUST00530,1
2024-12-01,Mouse,4690.2,Kolkata,CUST00730,1
2024-01-12,Printer,2453.52,Pune,CUST00724,3
2024-02-12,Scanner,661.04,Hyderabad,CUST00621,4
2024-10-07,Headphones,4002.74,Chennai,CUST00902,4
2024-03-09,Headphones,1701.31,Hyderabad,CUST00500,2
2024-11-13,Mouse,4605.46,Pune,CUST00476,2
2024-09-14,Keyboard,4391.37,Chennai,CUST00348,4
2024-02-17,Monitor,932.06,Ahmedabad,CUST00854,4
2024-10-16,Laptop,3518.49,Pune,CUST00751,5
2024-11-19,Headphones,1347.35,Mumbai,CUST00210,3
2024-01-09,Monitor,1771.09,Hyderabad,CUST00763,5
2024-07-19,Laptop,793.78,Pune,CUST00629,3
2024-12-09,Webcam,2178.16,Kolkata,CUST00317,2
2024-10-16,Monitor,1033.78,Ahmedabad,CUST00926,3
2024-07-14,Keyboard,1728.8,Delhi,CUST00139,5
2024-01-26,Scanner,2486.26,Bangalore,CUST00965,4
2024-11-15,Laptop,607.23,Chennai,CUST00961,4
2024-08-17,Headphones,3040.47,Ahmedabad,CUST00730,3
2024-11-18,Keyboard,3868.52,Ahmedabad,CUST00987,5
2024-11-12,Headphones,3270.95,Pune,CUST00158,4
2024-03-25,Headphones,2663.07,Ahmedabad,CUST00136,3
2024-01-15,Headphones,1253.14,Pune,CUST00555,5
2024-10-05,Monitor,2628.62,Bangalore,CUST00998,2
2024-10-14,Scanner,660.12,Delhi,CUST00625,2
2024-03-20,Keyboard,2279.05,Kolkata,CUST00443,1
2024-07-07,Webcam,565.72,Pune,CUST00336,2
2024-08-04,Webcam,1194.05,Bangalore,CUST00282,5
2024-11-27,Webcam,2601.91,Ahmedabad,CUST00309,5
2024-05-13,Keyboard,1934.02,Pune,CUST00046,3
2024-01-25,Scanner,1129.21,Chennai,CUST00678,5
2024-07-13,Monitor,4565.9,Mumbai,CUST00717,3
2024-09-11,Laptop,3112.64,Ahmedabad,CUST00197,2
2024-06-12,Keyboard,2553.91,Chennai,CUST00652,3
2024-05-22,Mouse,4869.78,Mumbai,CUST00553,3
2024-12-24,Scanner,3830.62,Ahmedabad,CUST00751,3
2024-02-07,Scanner,1463.78,Chennai,CUST00428,3
2024-04-29,Scanner,2526.58,Chennai,CUST00161,2
2024-12-04,Webcam,154.48,Kolkata,CUST00711,2
2024-01-18,Laptop,1858.02,Chennai,CUST00043,4
2024-09-14,Webcam,4990.72,Delhi,CUST00370,5
2024-11-03,Headphones,718.26,Bangalore,CUST00477,5
2024-07-27,Laptop,1105.83,Kolkata,CUST00457,1
2024-02-24,Webcam,701.01,Pune,CUST00414,5
2024-04-11,Webcam,2103.87,Ahmedabad,CUST00599,5
2024-02-26,Mouse,1048.78,Hyderabad,CUST00576,5
2024-08-08,Headphones,3765.31,Kolkata,CUST00495,5
2024-05-15,Headphones,2939.73,Mumbai,CUST00411,5
2024-04-11,Headphones,2903.69,Ahmedabad,CUST00157,2
2024-12-06,Printer,4714.55,Hyderabad,CUST00406,4
2024-04-21,Headphones,2493.42,Ahmedabad,CUST00840,3
2024-04-09,Monitor,459.69,Bangalore,CUST00133,1
2024-08-26,Monitor,4309.86,Bangalore,CUST00512,1
2024-05-08,Headphones,126.85,Kolkata,CUST00792,4
2024-08-15,Laptop,2153.19,Pune,CUST00446,5
2024-08-06,Webcam,461.64,Chennai,CUST00221,2
2024-10-06,Printer,907.5,Delhi,CUST00169,2
2024-05-07,Keyboard,283.04,Delhi,CUST00699,2
2024-04-15,Webcam,342.48,Chennai,CUST00091,2
2024-12-11,Printer,3034.86,Hyderabad,CUST00200,2
2024-08-05,Mouse,145.16,Bangalore,CUST00896,1
2024-02-28,Headphones,4453.04,Chennai,CUST00888,2
2024-08-23,Printer,4336.19,Kolkata,CUST00640,5
2024-04-12,Monitor,1715.61,Pune,CUST00677,4
2024-03-30,Headphones,1322.72,Delhi,CUST00126,1
2024-06-16,Printer,4660.37,Chennai,CUST00920,3
2024-04-14,Scanner,1090.63,Pune,CUST00138,3
2024-12-16,Mouse,862.56,Ahmedabad,CUST00682,4
2024-02-13,Monitor,827.12,Delhi,CUST00431,3
2024-01-22,Printer,2968.37,Kolkata,CUST00391,2
2024-09-22,Scanner,2042.3,Pune,CUST00796,1
2024-08-29,Printer,1438.02,Hyderabad,CUST00425,4
2024-11-09,Scanner,3690.92,Mumbai,CUST00812,3
2024-05-29,Keyboard,3190.04,Hyderabad,CUST00832,5
2024-01-03,Scanner,2506.03,Chennai,CUST00224,2
2024-01-02,Webcam,3735.58,Ahmedabad,CUST00111,2
2024-12-17,Printer,4736.34,Kolkata,CUST00409,3
2024-06-02,Keyboard,2317.26,Mumbai,CUST00296,5
2024-04-05,Headphones,2651.42,Delhi,CUST00329,1
2024-09-19,Webcam,548.45,Chennai,CUST00910,1
2024-04-27,Laptop,4072.77,Chennai,CUST00766,4
2024-10-13,Headphones,4051.18,Mumbai,CUST00638,2
2024-09-29,Monitor,2515.23,Delhi,CUST00775,2
2024-09-11,Headphones,3749.46,Pune,CUST00544,2
2024-11-10,Laptop,3547.47,Bangalore,CUST00619,2
2024-09-16,Scanner,242.17,Delhi,CUST00260,2
2024-10-04,Headphones,172.43,Pune,CUST00750,4
2024-07-22,Webcam,843.96,Chennai,CUST00409,4
2024-07-14,Mouse,2925.28,Mumbai,CUST00198,5
2024-02-29,Mouse,613.25,Kolkata,CUST00713,3
2024-11-20,Scanner,1417.97,Ahmedabad,CUST00306,3
2024-10-27,Printer,191.62,Bangalore,CUST00297,3
2024-09-18,Headphones,4713.54,Chennai,CUST00074,3
2024-08-20,Mouse,1721.24,Ahmedabad,CUST00723,5
2024-09-19,Mouse,1634.25,Ahmedabad,CUST00587,5
2024-10-16,Keyboard,3380.07,Delhi,CUST00469,4
2024-06-08,Monitor,333.7,Kolkata,CUST00581,5
2024-09-20,Scanner,3644.92,Ahmedabad,CUST00568,3
2024-02-07,Mouse,1188.57,Bangalore,CUST00748,3
2024-04-17,Headphones,4085.58,Delhi,CUST00855,1
2024-03-19,Printer,2364.48,Ahmedabad,CUST00985,3
2024-10-29,Webcam,1953.39,Mumbai,CUST00645,4
2024-05-09,Keyboard,1139.03,Delhi,CUST00333,2
2024-05-28,Printer,3068.27,Mumbai,CUST00330,3
2024-12-09,Printer,3106.89,Bangalore,CUST00376,4
2024-05-21,Printer,1967.16,Delhi,CUST00969,3
2024-12-21,Webcam,3911.35,Pune,CUST00842,3
2024-09-08,Mouse,1117.47,Hyderabad,CUST00884,1
2024-01-15,Scanner,500.05,Delhi,CUST00113,3
2024-01-22,Laptop,4814.78,Mumbai,CUST00779,1
2024-08-09,Keyboard,2501.99,Mumbai,CUST00757,1
2024-01-22,Printer,2315.27,Pune,CUST00030,5
2024-07-24,Keyboard,2307.52,Delhi,CUST00970,1
2024-10-14,Keyboard,2301.02,Chennai,CUST00589,4
2024-02-12,Scanner,3519.28,Mumbai,CUST00446,1
2024-08-04,Webcam,4285.63,Bangalore,CUST00999,4
2024-05-14,Laptop,4571.59,Hyderabad,CUST00371,5
2024-01-29,Headphones,2863.81,Mumbai,CUST00548,3
2024-03-21,Keyboard,3794.41,Bangalore,CUST00530,2
2024-12-31,Keyboard,2624.78,Ahmedabad,CUST00349,2
2024-06-07,Scanner,2792.03,Pune,CUST00563,3
2024-07-20,Scanner,382.84,Delhi,CUST00476,4
2024-09-01,Laptop,1535.01,Chennai,CUST00470,4
2024-08-20,Keyboard,1621.44,Hyderabad,CUST00690,3
2024-12-23,Printer,2566.57,Delhi,CUST00695,3
2024-07-24,Webcam,2062.52,Chennai,CUST00722,3
2024-02-05,Keyboard,3100.15,Mumbai,CUST00976,3
2024-09-10,Monitor,1258.26,Kolkata,CUST00009,3
2024-09-23,Headphones,1419.27,Hyderabad,CUST00462,3
2024-09-13,Printer,4531.74,Mumbai,CUST00933,3
2024-10-30,Keyboard,1925.24,Hyderabad,CUST00178,1
2024-01-13,Keyboard,219.24,Chennai,CUST00151,4
2024-02-03,Webcam,4779.16,Chennai,CUST00774,5
2024-01-02,Headphones,4550.42,Chennai,CUST00856,2
2024-05-22,Mouse,3829.5,Ahmedabad,CUST00204,5
2024-02-02,Keyboard,2727.62,Bangalore,CUST00129,5
2024-12-04,Headphones,1257.27,Bangalore,CUST00881,1
2024-12-28,Headphones,3397.81,Mumbai,CUST00602,1
2024-03-21,Printer,1911.02,Hyderabad,CUST00324,1
2024-10-30,Scanner,1867.04,Bangalore,CUST00117,5
2024-02-16,Headphones,4222.19,Chennai,CUST00044,1
2024-12-12,Mouse,4325.68,Kolkata,CUST00585,1
2024-03-13,Scanner,2506.93,Hyderabad,CUST00114,2
2024-12-04,Scanner,423.66,Delhi,CUST00283,3
2024-12-11,Printer,2492.48,Mumbai,CUST00612,4
2024-11-21,Laptop,4506.33,Delhi,CUST00502,5
2024-01-23,Mouse,1725.63,Mumbai,CUST00460,2
2024-07-03,Webcam,2376.89,Ahmedabad,CUST00453,2
2024-04-01,Mouse,383.84,Kolkata,CUST00799,1
2024-05-31,Headphones,4045.64,Chennai,CUST00518,5
2024-04-28,Headphones,749.14,Mumbai,CUST00693,1
2024-04-04,Scanner,3210.49,Ahmedabad,CUST00352,5
2024-08-21,Webcam,1855.09,Ahmedabad,CUST00312,3
2024-10-17,Mouse,1670.95,Chennai,CUST00784,3
2024-01-10,Laptop,4644.81,Mumbai,CUST00561,1
2024-10-28,Scanner,4341.58,Kolkata,CUST00537,3
2024-07-19,Laptop,530.82,Hyderabad,CUST00241,3
2024-02-25,Mouse,4489.78,Ahmedabad,CUST00694,5
2024-01-07,Keyboard,2987.05,Chennai,CUST00889,3
2024-09-11,Laptop,2345.37,Pune,CUST00344,2
2024-05-19,Laptop,2867.1,Pune,CUST00694,1
2024-04-20,Webcam,1360.3,Hyderabad,CUST00026,3
2024-11-15,Printer,4624.22,Bangalore,CUST00136,1
2024-09-01,Printer,1396.76,Hyderabad,CUST00066,2
2024-03-21,Mouse,3484.22,Bangalore,CUST00184,4
2024-12-29,Laptop,1916.53,Pune,CUST00871,3
2024-11-24,Laptop,2150.3,Ahmedabad,CUST00938,1
2024-10-03,Webcam,1318.15,Mumbai,CUST00335,5
2024-05-14,Scanner,2381.21,Hyderabad,CUST00878,2
2024-07-15,Webcam,1379.89,Kolkata,CUST00215,2
2024-04-15,Webcam,1924.5,Mumbai,CUST00650,2
2024-11-30,Headphones,223.03,Hyderabad,CUST00233,4
2024-05-31,Keyboard,2303.96,Delhi,CUST00032,5
2024-09-23,Keyboard,1064.75,Ahmedabad,CUST00743,5
2024-11-22,Keyboard,3600.22,Chennai,CUST00563,2
2024-08-10,Monitor,2001.24,Ahmedabad,CUST00864,1
2024-05-24,Laptop,847.68,Ahmedabad,CUST00162,4
2024-09-12,Scanner,707.07,Hyderabad,CUST00080,3
2024-02-18,Keyboard,233.62,Mumbai,CUST00660,3
2024-10-11,Webcam,4487.49,Chennai,CUST00465,2
2024-10-21,Headphones,3187.19,Mumbai,CUST00708,5
2024-03-03,Headphones,3118.06,Mumbai,CUST00778,4
2024-02-10,Keyboard,2782.52,Mumbai,CUST00429,4
2024-10-09,Webcam,1927.34,Chennai,CUST00452,3
2024-09-03,Headphones,4984.79,Pune,CUST00636,1
2024-09-20,Webcam,1129.14,Delhi,CUST00657,4
2024-09-14,Keyboard,2286.77,Ahmedabad,CUST00642,4
2024-09-13,Laptop,2546.27,Bangalore,CUST00434,1
2024-03-05,Mouse,2822.44,Mumbai,CUST00525,3
2024-08-01,Laptop,4953.98,Chennai,CUST00825,5
2024-02-20,Laptop,893.63,Mumbai,CUST00921,4
2024-02-18,Scanner,1695.31,Kolkata,CUST00383,3
2024-01-11,Webcam,1205.4,Delhi,CUST00843,3
2024-02-04,Webcam,417.38,Hyderabad,CUST00596,3
2024-12-07,Mouse,3318.08,Ahmedabad,CUST00349,1
2024-05-26,Mouse,1007.17,Ahmedabad,CUST00452,1
2024-02-19,Laptop,2080.12,Kolkata,CUST00464,3
2024-02-22,Scanner,2312.17,Hyderabad,CUST00299,2
2024-10-24,Printer,720.08,Bangalore,CUST00855,1
2024-10-09,Monitor,2829.24,Chennai,CUST00438,1
2024-05-05,Printer,1107.46,Mumbai,CUST00893,4
2024-11-22,Keyboard,598.12,Mumbai,CUST00039,5
2024-02-19,Scanner,176.75,Hyderabad,CUST00234,3
2024-02-13,Printer,4332.34,Mumbai,CUST00708,4
2024-01-20,Laptop,3655.48,Chennai,CUST00502,2
2024-03-20,Mouse,3747.94,Kolkata,CUST00035,4
2024-05-16,Printer,4306.54,Kolkata,CUST00499,2
